user_id,event_type,event_time,product_id,amount,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
U0395,search,2023-06-05 05:49,P026,2926.69,C,85.5,,B,,,B,,,C,,385,,18.61,262,A,55.0,382,B,63.05,,B,5.9,,,77.59,,C,58.53,,B,70.66,,C,32.43,985,C,97.41,,B,19.93,44,C,38.37,987
U0200,search,2023-06-05 01:24,P017,,,68.67,,,1.84,,,7.07,,A,84.35,64,A,,753,,,,B,83.66,979,B,,753,B,30.48,669,C,20.96,949,B,46.64,65,A,14.83,,A,52.61,509,C,,,C,,396
U0065,profile_update,2023-06-03 16:06,P020,,,4.63,829,A,36.95,,B,78.32,14,C,62.29,11,C,,18,A,,,A,22.3,744,C,,590,C,47.55,343,B,,,,72.22,939,C,14.93,496,A,68.37,355,,,418,B,,904
U0315,login,2023-06-04 07:04,P030,1812.95,C,,,A,,519,,87.39,,B,72.12,832,C,30.36,465,,20.57,218,A,,881,B,,,A,85.59,729,A,95.98,979,A,5.98,650,A,83.85,,C,,,A,77.14,501,,99.36,
U0152,login,2023-06-05 22:06,P022,839.22,B,2.19,,,,837,B,25.3,955,A,39.64,743,A,,,B,24.24,307,B,26.48,372,B,41.21,621,C,4.93,463,A,,534,,78.35,212,A,14.62,,,55.73,943,C,,212,,30.2,809
U0264,profile_update,2023-06-03 15:07,P008,2821.74,B,42.16,822,B,30.8,666,,54.86,650,A,47.63,185,A,94.39,56,A,,978,,,108,B,,,B,54.31,663,A,91.04,144,,8.8,944,C,41.56,960,A,45.21,,,,,A,7.57,943
U0272,wishlist_add,2023-06-04 17:53,P020,,C,46.54,,,62.17,591,C,69.18,95,B,20.24,,A,,,A,45.72,388,A,,121,A,98.19,,,,176,C,77.22,200,A,44.52,,,,324,C,,,B,,486,C,,269
U0067,page_view,2023-06-02 02:43,P029,,B,6.9,735,,30.33,669,A,3.61,805,C,23.51,405,C,75.4,829,,65.69,789,B,63.83,726,,,668,C,74.62,545,C,33.52,369,B,63.85,521,,23.49,,,,386,B,6.71,,B,,869
U0190,wishlist_add,2023-06-03 12:30,P018,2199.55,A,,318,C,86.54,57,C,,,,80.15,861,,96.7,615,C,,170,B,98.11,784,A,38.33,101,B,75.6,131,,,974,A,66.81,,C,17.21,454,B,41.47,,B,63.78,11,C,95.83,
U0210,wishlist_add,2023-06-01 16:17,P016,,A,,581,B,64.76,584,,1.31,920,,15.85,381,B,99.32,528,C,94.79,,B,2.19,,A,,,B,3.24,,C,0.65,319,C,24.31,,A,40.62,881,,64.24,19,B,49.34,720,B,31.9,427
U0140,profile_update,2023-06-02 21:15,P028,,,96.39,582,A,7.02,826,C,31.24,701,A,20.0,,B,,578,A,7.83,,A,44.06,679,C,19.42,297,A,,871,,14.4,928,C,6.58,289,B,,757,A,50.76,237,C,26.48,64,,62.13,882
U0304,logout,2023-06-02 04:11,P020,1052.48,A,26.16,389,C,79.13,170,C,66.22,638,,,,C,4.55,,,37.67,267,A,,516,B,,486,A,,895,C,97.59,57,,45.3,,A,,0,,67.41,,C,,388,B,,
U0361,add_to_cart,2023-06-02 20:48,P007,,B,68.18,671,,,307,B,68.91,823,C,12.18,491,B,3.39,634,A,43.85,,A,62.07,,A,26.41,998,A,,,A,5.62,572,C,,632,,36.69,607,C,57.48,111,B,,36,,41.72,995
U0084,search,2023-06-02 07:51,P027,152.8,A,29.64,35,A,55.22,,B,4.29,,A,,715,B,97.72,248,A,12.88,74,C,25.09,21,,25.18,,B,,382,B,81.51,,,10.5,213,C,,,C,52.92,,,16.5,940,C,,223
U0065,checkout,2023-06-04 16:41,P029,,C,,675,B,9.4,128,C,93.34,221,,55.67,,B,76.97,,A,,732,,,812,B,75.74,425,C,78.01,34,B,51.04,915,B,,506,C,91.43,562,A,79.54,239,C,74.84,604,C,53.72,
U0190,checkout,2023-06-01 11:16,P014,2246.64,A,91.17,311,,81.01,199,C,,847,A,32.49,,A,32.6,982,,58.13,45,C,74.06,158,C,53.17,,A,96.49,905,B,,121,B,32.18,134,C,55.88,48,,28.01,,,88.74,487,,56.23,242
U0034,checkout,2023-06-02 13:58,P008,1826.62,C,,858,B,,133,A,2.48,147,C,90.8,45,C,36.84,930,A,76.54,216,A,77.65,513,B,25.22,597,A,87.25,836,C,6.88,72,A,24.9,722,B,30.18,987,A,97.51,313,,,663,,,490
U0077,checkout,2023-06-01 19:29,P011,,,,,B,97.0,858,B,89.02,341,,,,C,41.66,,,21.28,780,A,30.04,527,C,52.93,,C,99.16,773,C,65.25,,C,59.61,225,,55.55,,C,88.18,742,C,,937,C,59.86,904
U0353,add_to_cart,2023-06-02 08:31,P016,2509.99,B,,,B,37.4,974,C,50.87,,,,785,C,,,B,6.79,,A,62.21,211,B,33.0,,B,65.59,2,B,10.99,154,,40.46,957,C,77.63,57,C,26.97,509,A,8.51,,C,34.68,158
U0106,page_view,2023-06-05 17:41,P004,,C,41.0,,,,429,B,,,C,79.9,,,6.27,64,,,30,C,73.1,,C,,739,,,,B,,64,C,,,B,86.71,506,,58.95,46,,23.63,,B,7.19,46
U0073,profile_update,2023-06-06 13:49,P024,,B,61.16,250,C,,,C,55.19,,,,,C,6.17,99,B,,538,A,57.68,8,,17.73,791,A,3.9,21,,,810,B,58.19,941,B,,566,,65.14,,C,,269,A,91.57,
U0224,wishlist_add,2023-06-05 16:32,P017,1409.74,C,47.09,719,A,74.41,639,A,,257,C,6.79,128,B,39.47,907,B,,,A,59.07,181,C,77.31,614,B,,443,A,89.66,,C,37.57,,B,7.94,678,C,26.4,689,B,,847,,,
U0222,logout,2023-06-01 16:16,P007,1250.08,B,51.17,490,C,6.14,134,C,,640,C,91.61,,C,74.63,271,A,0.32,132,C,63.5,2,,98.6,757,A,48.25,,,54.45,329,C,37.75,399,A,,299,A,,630,B,12.15,,B,59.77,225
U0139,search,2023-06-03 23:04,P011,,A,68.83,606,,,185,A,13.99,288,C,45.31,,C,96.13,,B,,533,A,88.7,722,C,,,,51.5,891,,5.79,630,C,46.07,795,B,,675,B,,828,,98.88,659,,,
U0321,login,2023-06-02 13:24,P018,,B,28.83,61,C,66.97,17,A,,,B,7.23,,,95.22,,C,53.77,971,C,79.4,545,C,,,B,50.93,876,,,874,C,77.89,,,,278,B,88.03,823,C,73.3,320,C,14.77,
U0107,logout,2023-06-01 20:17,P011,1287.35,B,81.24,799,C,28.25,523,,79.98,,A,,453,C,,728,A,86.58,838,B,,,B,,997,C,97.97,,B,40.24,,B,11.68,918,A,0.8,3,C,39.24,53,A,23.1,701,A,39.63,660
U0263,checkout,2023-06-04 12:52,P017,,B,45.8,339,C,,,C,,338,B,37.11,857,,76.64,939,B,,659,C,60.43,599,,52.28,834,,85.79,980,A,92.02,603,B,67.45,399,,92.86,,,77.33,241,B,,,C,82.5,192
U0245,logout,2023-06-05 02:53,P030,164.57,B,1.77,812,,89.36,,B,,74,,64.33,116,C,,44,C,84.75,,A,,108,,,3,B,32.15,386,,96.65,,C,,528,C,86.36,,C,4.7,582,C,,,C,,
U0313,search,2023-06-03 11:33,P027,,B,3.47,147,B,,803,C,21.12,509,A,61.94,804,,80.01,585,C,57.95,902,C,35.44,147,A,16.09,309,A,,,B,94.4,954,B,95.33,990,B,,508,A,59.84,80,B,,495,,59.43,
U0160,login,2023-06-04 17:04,P018,2277.67,A,42.2,514,B,65.25,,C,12.15,11,C,,958,C,20.85,648,,88.32,,C,91.46,,A,,442,,23.34,821,A,45.3,250,,11.98,167,C,,,B,,810,A,,524,C,43.33,
U0051,login,2023-06-05 16:06,P009,1120.55,B,,896,C,72.18,297,,,,A,,868,C,,28,C,,834,B,,196,B,26.45,,C,,,B,23.26,27,C,71.38,434,,92.56,139,B,17.24,,B,,56,C,59.1,
U0312,add_to_cart,2023-06-04 06:34,P017,,A,71.95,811,,29.49,,,76.06,,A,83.66,784,B,6.37,363,A,28.21,563,A,11.56,266,C,,396,,82.21,180,,76.32,,B,55.94,479,A,34.92,202,,77.75,386,,83.76,885,C,,88
U0112,checkout,2023-06-04 23:15,P004,,B,,883,A,81.22,200,C,,943,,88.49,595,C,,675,B,,589,A,,196,,,926,,82.48,862,B,,783,A,95.06,221,A,44.42,705,,,656,A,84.31,305,A,,885
U0398,wishlist_add,2023-06-03 16:55,P018,,C,59.41,,C,,,,,770,C,87.41,576,C,96.59,885,C,32.44,,,15.26,746,B,,,C,,200,,,585,A,37.93,268,,,699,,,117,C,,,,94.37,
U0018,wishlist_add,2023-06-05 00:43,P022,,B,83.55,,B,68.22,691,A,67.81,731,A,36.59,968,C,4.33,339,,13.15,65,B,,,A,13.4,343,B,,595,,61.59,,B,,136,A,58.73,795,B,29.43,717,A,,,A,72.02,56
U0117,login,2023-06-05 17:22,P014,,C,70.22,844,,71.43,744,A,,206,C,28.14,127,A,93.27,,C,9.22,216,,67.82,,B,9.65,,,5.39,551,C,65.4,100,B,8.93,741,A,60.59,,A,,,C,32.4,,A,,101
U0216,wishlist_add,2023-06-03 12:32,P018,430.27,,83.22,320,A,,118,B,90.16,966,A,34.01,663,,,,C,,393,C,40.7,510,C,86.02,450,B,18.97,,,77.93,847,B,28.55,228,C,18.4,305,A,16.99,608,C,58.09,,A,,565
U0228,logout,2023-06-06 17:19,P008,339.09,B,,,B,75.7,,,75.4,661,,8.89,,A,,,A,92.3,543,C,60.13,,,5.11,30,A,15.07,910,C,,179,B,,556,C,,482,B,6.11,162,A,60.25,7,A,80.04,870
U0339,checkout,2023-06-05 11:08,P024,,B,52.37,450,C,39.82,758,B,,,A,95.8,632,A,51.43,991,,93.85,819,,5.88,917,C,85.03,207,B,5.68,,B,89.44,945,C,8.62,824,,,,B,43.39,993,A,9.45,,,25.26,410
U0016,checkout,2023-06-02 20:24,P005,,C,53.51,,B,49.33,,B,,4,B,97.77,950,C,38.98,198,C,92.87,504,B,95.34,27,A,51.44,,B,,,A,,589,B,12.52,,A,18.96,442,,2.73,608,B,,748,,40.38,993
U0167,login,2023-06-06 06:38,P002,,,15.77,,,,,C,13.68,715,,12.92,850,C,,,C,40.23,,B,56.99,645,C,16.8,102,,32.81,611,A,,,A,,,B,4.49,682,C,,563,B,,915,B,38.86,
U0112,logout,2023-06-03 09:45,P007,1879.28,C,23.54,,C,34.51,528,B,,,B,98.09,,C,68.43,539,B,87.91,,,,,C,14.16,,,49.34,415,C,21.45,303,C,33.76,102,A,89.57,729,,91.69,,,,66,B,69.97,968
U0135,profile_update,2023-06-01 15:59,P009,,B,31.36,,B,5.79,175,A,,355,B,,450,B,36.1,,B,70.57,,B,32.03,438,,22.8,20,C,66.11,312,,50.59,,A,,453,C,63.36,925,C,68.77,894,C,99.58,86,B,25.6,483
U0352,search,2023-06-05 12:10,P020,,,14.13,559,C,5.18,361,,23.02,737,B,,820,A,96.5,760,B,,,C,,907,,,737,A,,946,B,,665,C,,488,,26.89,55,,39.59,445,A,11.67,,C,11.42,986
U0006,checkout,2023-06-04 05:23,P002,2643.34,C,,941,,88.28,518,A,,521,C,68.6,173,C,31.68,612,,,581,A,,694,C,42.07,,B,,157,C,83.11,656,A,,896,A,10.03,,A,,588,C,84.83,18,A,42.87,
U0304,profile_update,2023-06-01 17:09,P016,,A,4.07,194,C,22.24,60,B,21.04,,B,70.88,134,A,40.86,266,B,75.3,48,A,14.08,236,C,53.35,,,96.38,,B,21.74,68,,36.11,,C,91.68,,C,68.15,,,80.55,508,C,76.54,
U0217,wishlist_add,2023-06-04 01:47,P001,1637.76,B,2.88,151,B,,271,,15.24,,B,,,B,51.88,192,C,43.39,618,A,95.15,565,C,39.17,,B,32.84,904,B,73.77,3,,75.58,,C,82.44,406,,25.74,,B,57.64,402,B,8.17,
U0299,checkout,2023-06-05 04:01,P001,,A,76.76,145,B,,,A,76.55,,B,82.49,,,83.21,,C,58.87,465,B,,485,C,21.85,250,C,46.05,,,52.64,886,,,,,4.91,,C,,,B,30.51,759,,42.37,302
U0014,profile_update,2023-06-01 08:01,P012,,,68.53,585,A,46.17,314,C,,305,C,,,C,54.51,420,C,33.96,,C,16.35,514,B,33.83,,,,,,10.2,,C,,128,B,59.69,188,A,94.56,,,78.29,379,C,17.02,
U0336,wishlist_add,2023-06-03 22:22,P022,,B,12.46,467,,,724,A,,243,A,2.58,118,A,11.42,251,B,33.31,,B,,29,,,,B,54.88,,B,39.56,714,A,38.37,861,C,28.97,713,C,96.66,651,B,54.34,,,3.37,
U0067,page_view,2023-06-03 23:10,P008,,C,12.33,298,A,22.86,389,,55.16,,A,16.49,202,C,86.86,196,B,16.36,100,A,2.36,845,C,20.4,105,C,,,C,37.74,,B,74.86,773,C,,,,5.78,,C,49.13,,A,81.09,
U0386,profile_update,2023-06-04 01:30,P029,2051.84,,99.45,167,C,89.44,328,C,,738,A,96.71,226,A,,703,A,64.75,,,48.12,,C,38.45,296,A,7.11,,A,44.19,216,B,17.67,379,,,745,C,50.92,12,,84.1,,B,20.85,476
U0293,wishlist_add,2023-06-04 15:47,P022,,,95.42,632,,,906,,,198,B,,479,,88.51,703,B,84.33,108,,,99,A,61.25,,C,7.36,,,28.3,,B,,781,A,26.38,564,,49.04,185,,32.1,517,C,71.32,
U0048,wishlist_add,2023-06-02 09:24,P027,747.59,A,64.74,,B,,,B,,,C,1.97,,A,74.02,714,C,57.99,,A,,772,,21.65,,,42.48,12,B,,61,B,59.04,170,C,10.95,687,,35.51,609,C,,,B,64.43,25
U0107,wishlist_add,2023-06-04 18:53,P018,,B,1.33,742,B,67.72,309,C,60.42,620,C,42.69,853,C,,752,,47.87,,B,39.32,275,C,,,C,77.31,,B,9.25,684,B,68.81,582,B,,,B,,,A,33.54,,B,64.65,451
U0383,add_to_cart,2023-06-06 02:41,P029,,C,78.54,439,B,29.13,450,B,70.49,256,A,0.38,859,B,,359,A,95.95,969,A,36.89,874,B,37.16,679,,78.34,553,B,17.93,361,C,24.94,236,,,187,A,,169,C,78.45,645,C,57.58,855
U0080,wishlist_add,2023-06-01 18:33,P020,1357.65,,,689,A,37.81,596,B,,467,B,36.57,,,34.74,,B,23.21,478,A,53.12,602,,47.77,656,C,,17,,22.28,572,B,5.12,512,C,52.76,190,B,45.69,,,48.34,286,A,,837
U0287,profile_update,2023-06-05 21:36,P028,1984.38,,41.32,83,,83.41,12,C,,477,A,3.06,,,17.66,896,C,,395,B,64.89,939,B,16.18,215,B,88.24,,A,,,B,20.69,,B,23.38,,B,75.29,865,A,,160,B,85.77,747
U0399,checkout,2023-06-05 06:59,P003,2540.19,A,62.81,,,,,B,26.82,739,,23.1,,,10.55,724,,23.85,,C,70.53,,C,47.67,140,A,49.9,924,C,24.99,950,B,14.34,235,A,23.35,738,B,30.52,,,,691,C,32.97,
U0048,login,2023-06-02 13:53,P018,,,43.08,,A,,,A,9.94,462,A,86.3,561,B,,,C,,722,A,28.09,41,,95.99,,B,7.31,834,C,,426,A,74.25,518,C,84.61,795,A,51.81,774,,2.53,929,B,1.14,
U0053,search,2023-06-03 18:50,P010,,A,17.62,754,C,,,,28.04,660,C,,928,,85.05,844,,93.23,299,B,,558,C,88.33,,,72.26,970,A,93.16,495,A,12.09,353,A,64.67,,A,,,A,,994,B,51.62,159
U0181,checkout,2023-06-06 10:20,P020,352.05,A,55.49,,,,818,,79.05,462,A,,,,20.17,270,A,45.32,741,,20.9,752,A,31.98,,B,3.72,751,B,,,A,96.32,,A,83.62,467,C,91.72,,,60.99,696,,18.2,951
U0263,search,2023-06-04 02:29,P024,,,28.43,679,A,28.27,637,C,67.58,890,,74.61,56,A,63.15,456,C,99.16,51,C,21.44,523,A,49.11,,B,,,C,,233,B,45.29,,A,,562,,,395,C,,316,C,3.52,775
U0257,login,2023-06-03 03:30,P020,2966.99,A,35.02,47,A,64.55,165,A,,,B,74.26,,B,87.65,,C,10.18,201,B,82.82,394,B,85.26,448,C,,914,A,,,,73.65,574,B,,627,A,82.42,536,B,97.21,541,A,,
U0004,search,2023-06-05 00:19,P011,,A,23.42,32,B,,822,B,,864,,,529,C,48.74,,A,29.2,170,C,71.53,123,C,,,A,3.46,292,C,88.5,,C,54.9,398,A,14.23,255,,,602,,3.1,,A,,445
U0233,page_view,2023-06-06 19:03,P023,2548.34,C,37.92,967,A,51.94,916,A,,914,,71.67,969,,51.41,541,A,28.9,256,C,,,C,38.61,49,A,,262,B,32.37,458,C,62.68,165,,2.98,301,B,96.83,615,A,,374,A,27.37,445
U0174,wishlist_add,2023-06-01 08:10,P026,,C,55.72,,B,33.05,156,B,8.7,250,,,602,B,,99,A,93.8,,A,,6,,5.77,746,,,627,,,473,B,21.55,,C,57.34,462,A,,993,,94.58,941,C,18.66,627
U0144,page_view,2023-06-05 23:29,P004,110.74,C,79.61,760,,,285,B,1.84,356,B,79.7,580,B,11.68,326,C,11.49,40,B,8.22,,B,,,B,76.37,,B,27.63,,C,90.35,952,,19.05,,B,18.47,,C,,270,,96.21,291
U0369,login,2023-06-05 04:23,P029,,C,,431,A,,11,,79.59,102,A,74.83,319,C,,217,,19.71,,A,79.49,339,C,6.76,,B,,,A,,,C,20.83,923,B,,601,C,31.71,526,A,,708,B,,
U0091,search,2023-06-02 03:08,P010,,B,16.67,,B,,688,B,5.83,30,C,33.39,41,,48.1,758,,31.37,328,C,4.48,994,A,,760,B,,241,A,71.68,827,,82.92,342,,64.5,764,B,64.53,,A,,,,25.29,809
U0298,wishlist_add,2023-06-02 10:00,P026,,C,64.25,636,,,207,,37.85,33,C,72.46,,C,,974,A,71.36,540,B,37.86,275,A,92.43,774,C,68.91,31,B,63.42,,A,15.04,55,,18.41,,B,23.09,157,,44.09,,A,13.52,324
U0089,profile_update,2023-06-03 05:56,P009,1252.73,C,73.06,,C,73.44,,,29.37,,,68.7,20,C,,,B,,,B,,738,,,339,A,,,C,,561,C,,747,A,86.15,416,B,27.2,290,C,12.71,,C,,157
U0170,search,2023-06-04 00:21,P006,,B,89.31,450,,70.93,472,B,,669,A,,649,B,78.35,95,C,,559,A,40.97,,C,,301,,37.44,275,A,99.48,761,A,,852,,26.18,,C,52.1,396,,99.48,330,A,,609
U0050,login,2023-06-06 06:59,P006,,A,9.99,539,,31.41,,A,19.66,,A,,738,A,78.1,915,B,25.61,512,A,3.58,,C,27.16,331,A,,301,C,52.77,653,,57.23,519,B,,147,A,45.14,256,,,,,55.13,471
U0170,login,2023-06-02 21:44,P022,,B,10.31,649,,,644,,48.67,923,B,,251,A,23.88,923,,49.5,453,C,97.89,365,B,,282,A,3.05,,A,81.25,666,C,34.38,,A,44.91,,B,11.84,,B,97.86,70,C,26.21,
U0048,wishlist_add,2023-06-02 10:44,P023,,A,16.12,964,A,37.06,,C,90.6,,A,,325,C,97.96,458,A,,826,,21.25,,,84.71,,A,18.54,65,B,,220,A,75.18,99,B,39.14,943,,50.4,937,A,,607,B,30.45,615
U0200,wishlist_add,2023-06-05 00:44,P013,2481.42,A,,85,C,,617,,57.41,,C,,838,C,,230,,,132,B,18.46,284,A,21.17,997,,,,C,45.37,109,A,3.57,104,C,62.64,178,,,,C,94.11,264,C,62.34,
U0079,page_view,2023-06-06 11:30,P004,980.23,,,461,A,2.43,896,B,,278,A,6.15,,,,,A,,45,C,41.81,620,,11.57,,,72.58,686,,,47,,,7,C,,602,A,27.93,566,B,,442,B,89.65,33
U0210,login,2023-06-03 22:06,P006,1606.73,,94.58,226,,59.33,350,A,60.12,724,B,77.83,93,A,95.76,705,C,5.24,80,A,67.55,55,,,64,A,,957,B,33.64,647,C,36.78,112,B,58.18,706,,32.28,515,B,79.06,840,C,24.4,
U0214,add_to_cart,2023-06-06 19:57,P005,,,18.98,204,C,82.17,,C,35.4,,B,95.05,767,A,,,,61.85,1,A,34.75,,A,5.75,,C,,,B,,,A,26.87,,B,68.65,74,C,96.36,,,30.61,,,,710
U0226,profile_update,2023-06-04 01:04,P025,1532.29,B,3.24,282,C,57.32,585,B,96.56,,A,72.5,177,A,1.54,263,,25.07,,A,,953,,46.76,,A,,,,,,A,67.37,821,A,84.98,587,B,,,C,84.1,,B,81.02,
U0241,logout,2023-06-03 11:54,P007,,,96.32,131,A,45.96,,A,,,B,24.86,471,B,,,B,,,,51.02,138,,10.09,631,,65.47,,C,57.07,,B,,867,C,1.32,106,,,693,A,68.81,858,B,,479
U0049,wishlist_add,2023-06-03 17:32,P023,,A,78.92,473,,,292,A,68.42,177,C,,,A,89.02,494,C,80.87,373,,,,B,78.11,444,A,58.69,345,,28.59,,,44.93,996,,21.97,683,,,760,,,,A,,
U0379,login,2023-06-04 05:33,P024,909.43,C,94.38,614,B,,,B,48.34,489,A,12.07,113,,76.25,743,A,,,A,31.71,354,A,32.92,336,B,27.59,53,A,,787,B,17.0,522,A,57.71,,A,6.81,96,A,81.52,735,A,,68
U0111,checkout,2023-06-03 06:33,P017,,,96.17,517,C,14.34,839,,69.16,489,C,,259,,28.72,994,,,,B,,,A,13.88,382,,57.87,,C,28.88,729,B,55.3,,,23.47,,,10.11,553,A,43.18,49,,63.36,
U0015,search,2023-06-02 13:44,P027,1669.03,A,38.23,893,A,81.98,,A,59.8,347,,,,,87.7,816,A,7.65,233,B,,,A,,546,B,,240,C,35.27,,,71.52,571,,5.4,158,A,0.48,567,B,88.59,436,B,94.84,389
U0121,page_view,2023-06-05 06:54,P020,,,33.39,192,A,79.52,921,B,43.1,403,C,31.76,860,A,83.87,,B,96.28,300,C,,419,A,,668,,,675,C,78.04,141,A,88.6,,A,33.45,491,A,15.11,781,A,62.61,,C,,
U0376,login,2023-06-03 06:38,P023,,B,20.76,467,C,,565,A,57.14,,B,23.74,471,,,375,B,55.62,705,B,3.11,,A,32.38,539,C,7.51,731,B,9.57,157,C,56.09,949,A,91.94,,A,38.24,232,,84.67,895,C,41.24,400
U0310,login,2023-06-04 07:59,P003,,A,17.72,668,C,,946,,57.69,260,,,728,,89.07,520,A,,255,,3.06,381,C,73.61,929,B,4.18,198,A,76.99,,A,90.79,497,,,,C,,,A,,,,75.1,480
U0143,wishlist_add,2023-06-04 21:19,P022,,C,,,B,,562,,41.4,124,,,868,A,81.65,,A,81.48,402,,,,A,,293,B,4.4,,C,,813,,,410,C,19.97,,,,,B,,,A,57.34,927
U0088,add_to_cart,2023-06-01 15:06,P015,2923.74,C,85.77,632,A,,,,55.86,347,B,23.59,735,,,302,B,,609,,55.08,1,,81.65,720,,,789,B,91.85,,A,,990,,,589,B,,220,,,433,A,,94
U0119,logout,2023-06-03 16:46,P027,578.87,B,,549,,,906,,41.86,,C,,,A,79.99,,C,72.69,337,B,59.59,752,B,,,C,12.1,519,,,,B,,439,C,5.03,820,C,31.37,,C,72.02,531,,60.36,145
U0135,checkout,2023-06-01 11:21,P003,,,40.9,586,A,24.88,654,,0.37,84,C,,,A,87.15,856,C,,,A,0.24,,C,40.43,917,C,19.48,,C,,223,,66.59,953,,60.4,126,,93.03,506,B,25.97,893,B,71.64,545
U0196,logout,2023-06-03 10:55,P030,,C,8.04,168,C,32.42,79,B,41.54,,A,90.79,361,,,238,,31.08,,B,,,,,250,A,,,,,5,A,29.56,403,C,87.93,,A,79.46,124,C,80.95,216,A,23.67,
U0024,wishlist_add,2023-06-05 17:47,P005,2398.41,C,35.15,,B,95.72,995,C,,580,B,90.16,,B,94.4,408,,47.92,994,,37.42,328,C,63.53,,C,93.47,943,B,,,,76.18,770,C,70.78,407,,91.01,307,A,,,B,89.75,219
U0113,wishlist_add,2023-06-02 23:42,P002,1059.78,A,70.59,176,,53.11,,B,,843,B,32.13,442,B,69.78,870,,89.89,858,,87.74,964,,63.18,715,A,96.3,740,C,75.01,298,B,,24,B,,757,A,6.48,13,C,7.2,640,,65.45,906
U0124,add_to_cart,2023-06-04 07:57,P001,,,22.57,,B,6.24,513,,40.13,,,,576,B,,876,A,40.05,,B,,,B,22.86,908,,17.27,212,C,85.81,444,A,34.31,508,C,38.94,403,A,34.82,,A,26.06,,C,43.04,
U0330,profile_update,2023-06-02 23:06,P018,814.85,A,22.74,953,A,,506,B,55.75,,,92.61,446,B,0.84,,C,8.5,,,,24,,,,B,16.44,,C,18.35,,B,,746,A,98.52,254,B,80.91,181,A,,90,C,70.66,
U0037,add_to_cart,2023-06-03 18:04,P007,,C,89.34,127,C,86.01,134,,71.65,766,C,65.83,205,,,178,,79.12,877,C,10.9,928,A,0.58,172,A,54.15,,A,70.01,,B,,597,B,65.21,55,B,59.74,679,,23.01,561,C,38.59,
U0244,checkout,2023-06-03 17:47,P026,,C,84.5,245,A,,573,B,80.03,738,,89.01,,A,35.88,885,A,96.5,401,A,51.4,,A,62.94,961,A,99.73,,,16.49,149,C,1.88,,,20.03,71,B,,999,A,74.44,,A,,650
U0069,wishlist_add,2023-06-02 14:59,P026,2094.06,A,,600,B,90.49,,B,66.37,687,B,,661,C,,34,A,98.17,594,B,66.48,148,A,29.05,,,79.59,474,B,56.0,955,C,88.8,926,B,59.48,889,B,98.72,370,B,92.76,,,,700
U0381,wishlist_add,2023-06-04 07:35,P028,,,1.2,,C,92.83,285,,,182,,,591,C,,853,C,74.91,226,A,,908,B,,925,B,9.95,803,C,87.56,389,A,61.13,369,B,50.02,240,B,70.47,,C,,992,A,54.85,271
U0207,wishlist_add,2023-06-06 13:26,P004,,A,,,C,,53,B,68.69,,C,62.18,271,,,334,B,96.1,384,C,31.53,,A,98.23,818,C,16.05,,C,16.24,338,A,,638,C,,,,19.78,,,66.29,434,A,80.88,64
U0210,wishlist_add,2023-06-02 21:21,P017,2082.56,,18.25,830,A,63.82,970,C,,176,B,17.55,,,63.65,,B,,300,A,32.68,769,,71.83,,C,35.81,182,A,51.94,674,,85.77,957,C,,374,,39.16,829,B,,,A,14.02,
U0352,search,2023-06-06 09:05,P015,,A,,,A,,477,B,75.54,822,B,,,C,6.36,704,B,35.86,,,47.1,604,B,16.39,,C,8.17,967,C,19.46,831,B,5.4,299,,30.34,,,,198,,59.78,,A,36.49,
U0247,profile_update,2023-06-05 14:10,P021,,C,18.69,,C,87.52,220,,,,,86.34,675,,,457,B,51.35,530,B,,851,B,57.34,789,,,823,,,,,,626,B,51.06,,C,6.94,531,A,,,A,70.2,
U0329,checkout,2023-06-03 14:53,P008,1279.39,B,54.36,144,A,,600,A,,,B,,,C,41.94,,C,,570,,48.29,19,C,9.95,,B,,951,C,,,B,96.84,604,A,99.87,515,A,21.0,87,C,78.41,806,A,93.74,833
U0030,login,2023-06-01 19:10,P030,,,46.3,249,C,,41,B,,,C,30.3,23,,,991,,,171,,,174,A,28.04,291,B,,750,C,67.0,486,,12.6,248,B,57.69,742,A,,,B,76.05,440,B,99.31,834
U0243,profile_update,2023-06-06 05:05,P008,2771.24,A,75.83,,C,63.23,235,A,,359,,3.97,350,,,217,,82.59,611,A,88.18,185,C,,,C,,10,,44.36,223,A,16.71,559,A,,126,B,6.74,454,,54.83,781,C,,913
U0227,logout,2023-06-03 08:04,P012,,C,66.27,585,A,16.92,903,B,,716,,,387,,31.9,954,,20.28,913,C,15.16,134,,,507,B,,254,A,32.34,377,B,73.44,462,C,37.64,753,,94.93,815,,57.25,,C,30.49,
U0157,page_view,2023-06-02 08:59,P024,1235.21,A,,880,,31.54,167,C,,204,C,65.64,,C,37.63,314,C,41.64,195,C,,,C,79.27,731,B,,89,C,93.5,654,C,56.43,,C,3.87,157,A,,,B,66.32,,B,,
U0348,search,2023-06-01 21:35,P010,2394.8,B,23.43,697,A,97.32,828,A,38.43,599,C,87.54,909,A,56.47,449,,28.07,527,,48.57,130,,11.31,631,,,,A,,146,,34.57,775,C,,429,C,,,,64.29,806,,54.26,477
